,Symbol,Company Name,Market Cap,Stock Price,Revenue,Asset Turnover,Ent. Value,PE Ratio,Div. Yield,Div. Growth,Op. Income,Net Income,EPS,EBIT,EBITDA,Operating CF,Investing CF,Financing CF,Net CF,Income Tax,Total Debt,Debt Growth (YoY),Assets,Liabilities,PB Ratio,EV/EBITDA,Beta (1Y),ATR,Short Ratio
129,MCK,McKesson Corporation,0.5270543902306201,0.7420402894284024,2.5758379703417007,6.493431413411515,0.17704161768842672,-0.20216486708389317,-0.8770931714123055,0.26441363032405973,0.2752963483549367,0.30724677856440663,0.5851034198697649,0.2647368856609571,0.21404860175606924,0.21680247098206995,-0.30676865373776396,-0.5701847391075175,-1.086706116287936,0.36532593433013333,-0.07415493591288026,-0.11292432667621857,0.5986342247411023,0.895294286331895,-0.04857348160902831,-0.16154608914633053,-1.4328675559453066,0.49742392864765833,0.012928021282426516
130,ITW,Illinois Tool Works Inc.,0.5199341629591993,0.04786575760879841,0.08746458024775296,0.5689766528745822,0.1904296394872033,-0.24710125417669895,0.24343647316144396,-0.02778255418333541,0.2832763004424478,0.30922348812111033,0.07641824058517652,0.27517076622822306,0.21085109886085582,0.17869391010420688,-0.23478856287194325,-0.5662164008437393,-1.1212661126460544,0.3983720952618739,0.009046408329711153,-0.15422193373036522,-0.5337470308357217,-0.2809982509498806,0.21888120859608903,-0.07915130473280209,0.2072532519398877,-0.11798998030045292,2.3587762467117996
131,TGT,Target Corporation,0.4831398114653846,-0.1531632690662968,1.6866999337583424,2.1109580289047427,0.2072956843292012,-0.5263488025391347,0.6130352564501678,-0.2125211998038799,0.318061309375915,0.3393037253435968,0.026587855675665777,0.3110745104272989,0.30067860135012603,0.32761728116136746,-0.4285015387381029,-0.5481317624123834,0.9477100303513011,0.41985231218073166,0.5968859744585105,-0.07963339854073301,0.44551930773502313,0.5498085296915806,-0.08932420119735038,-0.5639867303727384,0.2541138464508933,-0.06069622954765924,-0.6084424908104727
132,CTAS,Cintas Corporation,0.48260846701339355,1.011540724148298,-0.36244811785711895,0.6339021844969048,0.1641895046775289,0.6696812860649183,-0.6658938666758919,0.35935899002545507,0.19910113948333324,0.23817552483271012,0.2570533858821528,0.18778469097459038,0.11633612783601775,0.08891661778395323,-0.2624931474270244,-0.5144148923342468,0.7585695114701724,0.32242772318739366,-0.7863417998080349,-0.3221514889454411,-0.9646351607313651,-0.9591384886491445,0.09486163097393285,0.753648871612201,0.4649865217504185,0.529034273890579,0.3201224317553206
133,PH,Parker-Hannifin Corporation,0.47813120636587997,0.6914658293901101,0.2652418275410643,-0.015353131726320728,0.1918203776431007,-0.1917332057944919,-0.41362803046295366,0.12309960658244798,0.2814477152339724,0.29914812859502365,0.5373493009981504,0.269758914318005,0.22050620304708707,0.17546570501017963,-0.1989281701654493,-0.5669609585207662,-1.1031310920698405,0.38017359237735593,0.22680055243317582,-0.4601613492539414,-0.0403784540957844,-0.03658824719143568,-0.0764194613636936,-0.1465652192529618,1.0507439531379879,0.6544878315734203,-1.069234106519814
134,NOC,Northrop Grumman Corporation,0.47443628682745137,0.5333316022281265,0.8579567585936508,0.30927452638529196,0.1991070556610732,0.08550825385844357,-0.07922913129696546,0.03735437863506377,0.23183436638783297,0.2742745701033688,0.25207034739120165,0.2364981535453506,0.20235335835400442,0.19945960674544622,-0.3364566269726663,-0.5330887090589662,0.8950163934113221,0.3053120903896239,0.48984503680473124,-0.003148544659839175,0.3320323995833808,0.3964205436003745,-0.09485480398320328,0.03184332220443045,-1.7140311230113394,0.20305258857295988,-0.9854538127544794
135,CVS,CVS Health Corporation,0.47329508302045986,-0.361226419584746,2.7067164059875175,1.2344633520033883,0.3313558627211715,-0.8088060928367709,1.7687647851466526,0.08593107429624282,0.407279548060834,0.39629238378537146,-0.10795418358001309,0.40100407193299387,0.3566840674550868,0.36502887243986326,-0.5192883392174891,-0.5140636916396761,-1.289598726570043,0.48928698221740546,1.6047792836216859,0.00612234671966337,1.6135842126860467,1.541762668413313,-0.15904331510385977,-0.49248712406347817,-1.1985645833902785,-0.29283470242535775,-1.5928609425531564
136,MAR,"Marriott International, Inc.",0.4671542026865194,0.0405867750240618,0.42811920238005596,0.439125589629937,0.19605268052216426,-0.21580627030849492,-0.5074943881235818,1.0144083709110512,0.2717727061245976,0.3034488723819357,0.057316593036530715,0.26414027776080334,0.19424667014104163,0.1619345491270091,-0.2446516285682611,-0.5574669088519977,-1.100542113485363,0.31822689319618835,0.347125851318437,0.18943315354164084,-0.14765655676906855,0.25454598171283815,-0.05653372872149454,0.08836205862032204,1.3084772229485186,-0.04291541034851641,0.59939007763977
137,SLB,Schlumberger Limited,0.46209631701814313,-0.3770309383467123,0.7212408803722513,0.082035165707163,0.18039279503939543,-0.5660693589872398,0.24343647316144396,0.5853142259039696,0.3167868030339319,0.343972387146591,-0.21965729641883291,0.31275566537819366,0.2943231118419766,0.2856828156099311,-0.3721387052495978,-0.5607642624174135,0.9418367743089009,0.4109558019941108,0.27422771615617797,-0.24988067660068447,0.33264824973318496,0.21714501442528322,-0.12049668962670314,-0.6041626996322275,1.3553378174595236,-0.3619823326442466,-0.06387058133579693
138,BDX,"Becton, Dickinson and Company",0.44877259244774886,0.024248019008169943,0.2600191517600514,-0.5022946188937399,0.19726317999751983,0.831372036050639,-0.15549554689622605,-0.11720783483232407,0.20323251184334776,0.22502390827428065,-0.15736931528194453,0.19183637919731406,0.2015526481800743,0.1948028523314157,-0.33316059050964364,-0.5388766240383627,0.8666282565401353,0.28820862583613666,0.5479975964374042,-0.16496773964751543,0.42854249241834846,0.2827567440626898,-0.13139030117459521,0.029800476309880322,-1.386006961434301,-0.0982335145236275,-0.7061861668700301
139,CSX,CSX Corporation,0.447437310693842,-0.40608008902891796,0.009043605943068857,-0.5347573847049012,0.2054697821736173,-0.44811134286862475,-0.3021617307409576,0.06973884240918309,0.3128747050997517,0.3259726433897587,-0.2690724281207643,0.30683373784690426,0.27514918906545927,0.2522067303619423,-0.36949641919096865,-0.5615349443332084,0.8393873164333162,0.41923437243989253,0.5854037497327872,-0.07141601754526505,0.24417807156924953,0.3201808285125005,-0.08731307291158567,-0.4434588225942711,0.3009744409618989,-0.4044587340644212,-0.5246621970451383
140,ECL,Ecolab Inc.,0.4462600962697423,0.028922594980019114,0.05757024531648737,0.06580378280158235,0.17239407027082188,0.5144100199495986,-0.554427566953896,-0.03514265958654436,0.20818756416270054,0.24128387103833196,-0.12041177980739075,0.19896544772332642,0.15299454292797596,0.1511788342533131,-0.30126243638537936,-0.5335670743530011,0.7799631857754077,0.3136381204127729,-0.021046183567949052,-0.37293068945589697,-0.2949826711234922,-0.2572379886003786,-0.04072193429137027,0.3634653057530948,0.06667146840687145,-0.18911325709702434,-0.5944791085162503
141,PYPL,"PayPal Holdings, Inc.",0.4415682814209825,-0.342216477299226,0.6252634626314252,-0.46983185308257863,0.1002752741099806,-0.5580450041492387,-1.1410923023328223,-0.28060217478356264,0.30748206601915024,0.3440414728875203,-0.17979298849122433,0.3059207578843061,0.26239200996473455,0.25827606029671973,3.126683356324157,-0.557661079727938,1.0026150496077588,0.4234726781408203,0.1145772607606784,-0.30065987711114034,0.7627829045738923,0.8279563408431465,-0.1216698477933992,-0.6606814360481189,0.8398712778384627,-0.308639875046818,-0.8737467544006996
142,EMR,Emerson Electric Co.,0.42839044855178443,-0.2311841680250177,0.11163680369768121,-0.5022946188937399,0.17132188333690843,-0.9460225605665885,-0.04402924717422989,-0.2452736688481597,0.20757861835497995,0.43456238825024746,0.43270549268817793,0.38810757101988347,0.3571448706376158,0.02591530214232688,3.097790403446058,-0.5452433683046901,0.8573098056317472,0.34886138117625554,0.18881463334012052,-0.007994692426396988,0.309362619671808,0.025320325771581765,-0.12284300596009527,-0.8356852343479274,0.6992894943054464,-0.26813912020432595,-0.943563665871812
143,MPC,Marathon Petroleum Corporation,0.41427717126844593,-0.0817980758960659,1.9589641535484221,1.6727106904540654,0.20886088621517554,-0.8312742863831738,-0.06162918923559777,0.2331331823604217,0.4042632946405928,0.40381943275268034,0.49582398024022484,0.38217935662481684,0.3723666093685384,0.375013128833152,-0.39356083780000745,-0.6501979168869981,-1.2818715338039812,0.4804900539405389,0.8692569379365447,-0.14115840496833923,0.7828091629356547,0.7472868710357422,-0.12820601472213447,-0.8186615185600083,1.1210348449044962,-0.01525635826096082,0.12463507963620629
144,USB,U.S. Bancorp,0.3987103900568805,-0.3920786209989506,0.46508346952552204,-1.037930254777901,0.10018510606522037,-0.6563433509147513,1.7511648430852846,-0.2029530627797083,0.3306415258415995,0.3513418555996706,-0.21965729641883291,0.3215431547307857,0.27771081740739495,0.3555694746592722,3.263137069396383,-0.6245891748571368,1.0465399671393811,0.4300261036369975,1.4940047864066495,-0.760622510780539,2.3942461214275865,2.4238642526733947,-0.15552384060377156,-0.7172001724640105,-0.0036194233596369392,-0.3807509751322308,-0.3152114626318011
145,FDX,FedEx Corporation,0.3835105509289105,0.07152801598058738,1.5142828668112567,0.5202825041578403,0.23428082673419762,-0.6114069638219456,0.04983711048639818,0.07157886875998537,0.3140297897088454,0.3453223793652116,0.3741547904195029,0.32457823311020106,0.3335490973024437,0.3355847822608942,-0.4433613878250189,-0.5645956759355775,0.8571202803446303,0.44526725803791317,1.0604187498860174,-0.17213161025894924,0.7881028845702474,0.7950607975414529,-0.13558015176993835,-0.6388910798395826,0.4181259272394129,-0.04192758705967507,0.2153970645486522
146,AON,Aon plc,0.3787248061377547,0.1410233787620786,-0.05405892040236715,-0.48606323598815926,0.16739632616632805,-0.30888878642930684,-0.5720275090152637,0.08004298997367565,0.27141422313011504,0.29230843584908955,0.18562983417852078,0.25950247651070346,0.18781032854554494,0.17396415827149392,-0.4381044947811458,1.943799618098263,-0.852926129779489,0.3624431409264286,0.5130953342027218,0.7526398048464061,0.2083535108590777,0.5309025106175597,-0.06737335113205424,0.0012006337861760969,-0.4019344767031842,0.04203739249183285,-0.9086552101362557
147,PNC,"The PNC Financial Services Group, Inc.",0.3771756732105658,-0.14149908902225405,0.31439748691075525,-1.037930254777901,0.17558268457816045,-0.6731944960745535,1.246633170659408,-0.15805641982013371,0.34125312993203694,0.3539814358712804,0.1499180583267048,0.32026228947020746,0.2591611325312608,0.35125545510466416,-0.4603673353627322,-0.5633008669490439,-0.9530549501344711,0.41087071405881054,1.5225511468818134,0.2713962614195135,2.2481057813348357,2.2866656994043955,-0.15451827646088923,-0.4489064116464052,0.2072532519398877,-0.20294278314080214,-0.16859594854246532
148,PSX,Phillips 66,0.37575804109101324,-0.16282405940811845,1.9746685105620678,2.1271894118103236,0.19333731575988597,-0.7466173428422629,0.7479681455873206,-0.04360678080023463,0.3663579999505705,0.3730643616370509,0.1964264175755814,0.35650924486536945,0.3311218173142086,0.25839055200317135,-0.3651048232514675,-0.6264805663175496,-1.2950997058554858,0.46200457262501327,0.6265091976311434,0.049948378695492235,0.6953007000133432,0.6081084110854799,-0.14010519041290892,-0.7178811210955272,0.793010683327457,-0.15355161869873862,0.16652522651887372
149,WELL,Welltower Inc.,0.372187543859306,-0.2561597596460405,-0.6190614137002948,-0.8431536599109333,0.17076397281717012,3.747021366438312,0.2786363572841795,-0.28060217478356264,0.1282098561690308,0.11579397052119388,-0.3105977488786899,0.11493620338835192,0.12003249276774594,0.06127496214365624,-0.4381324930529408,2.0033034433599766,0.9556664235063592,-0.008643082702648706,0.4007178391414676,-0.24861646413984304,0.27721313186068197,-0.11706334988540865,-0.13759128005570304,0.7543298202437175,0.019810873895865857,-0.3046885818914529,0.5295731661686577
150,MSI,"Motorola Solutions, Inc.",0.36818545308464057,0.32050483619550707,-0.2948654302403324,0.17942346314064692,0.14436886815371097,0.5986657457486093,-0.5016277407697926,0.13781981738886584,0.22082512337437998,0.23048031877434802,-0.008708666968570955,0.18203761301350024,0.10456645129633119,0.12519574676466888,-0.22788357488832736,-0.5253951514865522,0.887597012055639,0.29927594482390496,-0.13700383927258614,-0.028222091799856568,-0.6585239953241466,-0.2724437042938614,1.7565563770870114,0.7590964606643349,-0.3550738821921786,0.04401303906951535,-0.3291748449260236
151,APD,"Air Products and Chemicals, Inc.",0.3497524878223131,0.10845716615819595,-0.14719677407601608,-0.5022946188937399,0.16387976595741266,-0.2282440203073966,0.43116918848270047,-0.11683982956216361,0.23292901105871258,0.2877588228133158,0.11545204209762655,0.24376435866778554,0.21093268168517343,0.1727473408041342,-0.456007391895081,1.9800071832604782,0.8610663253673071,0.3549118736647378,0.38558516017867833,0.8299674670345275,0.1102570030499337,0.02277215249481359,-0.10826232588830126,-0.19286972619610177,-0.5893768547472064,-0.04785452679272274,-0.5874974173691392
152,MRNA,"Moderna, Inc.",0.34793767272372256,-0.13958473886235392,-0.8692557769123062,-0.6646084479495463,0.08356030179610285,-0.48264365482864924,-1.1410923023328223,-0.28060217478356264,-4.747696222168131,-4.120942106934073,-0.9949350349693036,-4.861707215706325,-6.262781285851593,-6.820510185242359,3.1519241123240054,-0.4887598926190773,-1.2253166035184506,0.4203895205599387,-1.3367197299805067,0.5073825874432086,-0.48220590734760066,-1.0928008613159759,-0.09753630836422288,-0.4987202820702224,1.1913257366710046,0.32257920652275357,2.7078608040673613
153,CARR,Carrier Global Corporation,0.3409883350442332,-0.3366515059041674,0.38993215253849967,0.082035165707163,0.177564027621359,0.627954640907313,-0.4488279145856892,0.1587961177880113,0.2223595575969976,0.21933238698229568,-0.28526730321635535,0.19606399767448215,0.14039254072012544,0.1311974674445581,-0.5015292426329748,2.0183624464791516,-1.2449817908871312,0.35622515791762943,0.523894879728897,1.6713008597243622,0.20917081957302525,0.2922621285842591,-0.08982698326879154,0.5425547958420038,0.3478350354729045,-0.3175302846463895,0.07576324160642779
154,RSG,"Republic Services, Inc.",0.3334871440133657,-0.07211502566866403,0.04358812090872288,-0.2912866411211916,0.16412801207102476,0.10316183450204588,-0.45469456193947855,0.0167460835060787,0.2410231258455691,0.25621112203243346,-0.10753893037243384,0.22649175161039525,0.20404039867619045,0.1940176601474173,-0.4077621704567924,-0.3650552797256681,-1.0524434206078501,0.3387576203166348,0.31121944539086027,0.020028683788916823,0.005504542134972086,0.05639229901493505,-0.08479916255437982,-0.14179857883234442,-0.8939707190687424,-0.2375165982502466,-0.7969481517824761
155,ROP,"Roper Technologies, Inc.",0.32174922009271695,0.705890235246102,-0.6883435848580203,-0.7295339795718689,0.14167750574977137,0.3643545844789792,-0.8125600505206235,0.08666708483656368,0.18924613696538753,0.23681241432075234,0.22798566135160483,0.191746870873565,0.09525415187533891,0.10179207754446745,-0.41384812753306843,1.897061569272342,-1.2075001253843096,0.32511966385904656,-0.043464299320928663,0.19427930130819884,-0.029959962328919013,-0.30618241914735744,-0.12049668962670314,0.8680482417070173,-0.14420120689265373,0.33542090927769014,-0.734112931458475
156,PCAR,PACCAR Inc,0.3140827007740507,-0.24031072111291374,0.7525420065765193,0.3742000580076146,0.1336859339945318,-0.7365868992947616,-0.489894446062214,0.24049328776363063,0.3325284061932374,0.3594396968117611,0.05524032699863448,0.3311666439373473,0.2871636711581405,0.23959477022137177,-0.39359767271531637,-0.3585652622860382,0.9541004730175694,0.42811713831833653,0.37353873253354886,0.2334698875942766,0.20083581230501898,0.1489674255301978,-0.118150373293311,-0.6824717922566554,-0.2613526931701677,-0.25134612429402436,0.389939343226433
157,ORLY,"O'Reilly Automotive, Inc.",0.31100625173769264,1.6508001182414642,0.08849233444069203,0.796216013552711,0.13894154752147414,-0.21139287514759436,-1.1410923023328223,-0.28060217478356264,0.25346096745533897,0.28392655458881166,1.2918643791696582,0.24389143769164168,0.1764580618724957,0.15996406802020605,-0.314272091124065,-0.5349549605280638,0.7428159866209549,0.36836365952611316,-0.055682541928756026,-0.013683648500182484,-0.6085623570868544,-0.13465427580348735,-0.0749946556945719,-0.03965628410482963,-0.37850417944768144,1.3232441981189602,-0.5106988147509157
158,OXY,Occidental Petroleum Corporation,0.2907443943250928,-0.342127437756905,0.5452459206242838,-0.48606323598815926,0.17881486942410152,-0.5026769557670318,-0.3080283780947469,0.7877171244922156,0.32298237546823066,0.32280582735381363,-0.1930810911337605,0.33078931814263024,0.36869434091757963,0.37297041051238966,-0.46220454164511937,-0.5825767043490719,0.8130128328900373,0.4467029937776149,0.6497508183170707,-0.12303802636294857,0.6734625736183573,0.5723339601690342,-0.14429504100825202,-0.8547517960303969,1.4021984119705293,-0.3461771600227863,2.274995952946465
159,MMM,3M Company,0.28153317031058844,-0.2609456350457908,0.6846013722906142,-0.06404728044306268,0.14640760468396408,-0.5318653485006123,1.9564975004679093,-0.7545929627502186,-4.809354347372955,-4.137485537974918,-0.8724353387334232,-4.93902497154432,-6.345036727944262,0.2741289269435149,-0.31692676583884394,1.9492961303029046,1.025067632962421,-3.3760599117189134,0.6926808951239167,0.5233959452805308,0.44393509770744827,0.6760928100780305,0.013746123448090217,-0.5495815266063606,-0.05048001787064253,-0.2552974174493895,-0.8807284455478108
160,AJG,Arthur J. Gallagher & Co.,0.27571957865022434,0.07217355266241421,-0.2604609501277403,-0.7944595111941914,0.12764388723965106,0.8345817779858393,-0.5720275090152637,0.03183429958265706,0.2073784204829162,0.20617991146098685,-0.1399286805636158,0.167411062917748,0.11572041436868778,0.12244318124007093,-0.3967934696843822,1.9413735505116112,0.9237756379565037,0.28647492702293725,0.03337342522048275,0.2863561088728014,0.520483405988577,0.66669197987296,-0.09384923984032094,0.49625028889886386,-0.8705404218132399,-0.10119698439015133,-0.6014607996633616
161,MNST,Monster Beverage Corporation,0.2680122887006196,-0.36563387692963234,-0.571516371725336,0.1469606973294856,0.07823415991295224,0.11680323772664748,-1.1410923023328223,-0.28060217478356264,0.20014284513877817,0.24900182318033576,-0.27862325189508724,0.1963692198068799,0.10406455139534457,0.06825868439474228,-0.15920216743004986,-0.4725938098558909,0.9191021932077268,0.3399108803186617,-3.132083759981769,2.4329888673812,-0.8735642166968145,-1.7473737989019251,-0.06921291833970344,0.31035131249478715,-0.753388935535726,-0.37383621211034185,-0.5316438881922493
162,VLO,Valero Energy Corporation,0.26257330453962757,-0.11650123751565104,1.91021055460775,2.54920536735542,0.12067167640775209,-0.8637729234770779,0.3959693043599649,-0.1149998032113614,0.3755804663692961,0.391999127644008,0.5003917655235968,0.3704020371627161,0.3543227623575568,0.31373923230086753,-0.35575186105114875,-0.6095415011018517,-1.1824287603473806,0.4725392075550614,0.19706657513978781,-0.23871346652992034,0.5405406445136863,0.3996084940567395,-0.13993759638909517,-0.8996944057105034,1.1210348449044962,-0.07353793230259574,1.325485956939338
163,MCHP,Microchip Technology Incorporated,0.2551527190682836,-0.26063399664766757,-0.5384431802749583,-0.3399807898379336,0.11751991512369608,-0.046893600968573396,-0.067495836589387,0.7428204815326411,0.2279459666842649,0.26191831696029966,-0.20014039566260788,0.21679519414002577,0.16730523366934033,0.15283069461307522,-0.2246375533488575,-0.5513388614274617,0.7978806715396488,0.3372160753838795,-0.21969780270763992,-0.28422511512020443,-0.5229167899973965,-0.49940060751126525,-0.04072193429137027,-0.06417043483943335,1.261616628437513,-0.2147966626068974,0.9484746349953316
164,EW,Edwards Lifesciences Corporation,0.24465406507263263,-0.2868561418611835,-0.7213066820367009,-0.03158451463190138,0.08381051163848442,0.3190169796442736,-1.1410923023328223,-0.28060217478356264,0.1675255643102825,0.232032509745371,-0.24830976774180155,0.16447946955592432,0.07338425614634932,-0.11934560727587683,2.965675140501466,-0.4529353925121282,0.870664309575602,0.26265530725390085,-1.72089012733968,-0.10533905191117121,-0.9018483551830548,-1.3892107982980617,-0.050777575720193736,0.7121110050896783,0.09010176566237424,-0.2740660599373736,0.005946330135315434
165,COF,Capital One Financial Corporation,0.2398905787623329,-0.17649162915438224,0.5237439773556518,-1.0054674889667397,0.08410369927366913,-0.7570490041316642,-0.10856236806591181,-0.28060217478356264,0.3321374585906946,0.3560848206197581,0.18562983417852078,0.3236170852760313,0.31121781072791654,0.4669890226823286,-0.5336492701707806,1.9137708299638558,1.0020276195204005,0.4270939014305867,1.2660927560877226,-0.07183742169887879,2.122885634270988,2.152162617984717,-0.1592109091276735,-0.8465804124521956,0.9335924668604739,-0.220723602339945,1.3743577949691161
166,AIG,"American International Group, Inc.",0.22508464689262192,-0.30840371110285025,1.0157465190175197,-0.9567733402499978,0.16745182879196732,-0.7253528025215602,0.0733036999015553,0.16542021265089935,0.3441981742281635,0.3538145760068547,-0.06518310319934972,0.3241342510745389,0.328849087991728,0.2765227199069033,-0.4363313781834619,-0.50960336619358,-1.1239892907622946,0.35731791497985416,0.6856482821381409,-0.47280347386235366,2.2173207196590505,2.2595347200792437,-0.15451827646088923,-0.7594189876180498,-0.07391031512614533,-0.3274085175348022,-0.6852410934286965
167,SMCI,"Super Micro Computer, Inc.",0.22292716507955224,1.466510525522705,-0.1705985306469848,2.3868915382996136,0.0814071502334854,0.7808186005712326,-1.1410923023328223,-0.28060217478356264,0.13693026649540624,0.2022211586182298,0.3961632104212035,0.1253283105599894,0.01366486061186002,-6.749858306411905,-0.14217586284288963,1.9805208886401737,0.9531776066670524,0.19482470173534402,-1.0363011358462717,18.725948360626088,-0.97472457852948,-1.1186598643655565,-0.005694783314301831,1.666800986476182,0.6524288997944409,6.310763983478533,-1.7604215300838257
168,CPRT,"Copart, Inc.",0.21433071224144318,-0.3632298092869671,-1.0483129344337674,-0.19389834368770772,0.06487140587062538,0.3033694877101716,-1.1410923023328223,-0.28060217478356264,0.17456398156410274,0.23021000155446855,-0.2856825564239346,0.16937715090037392,0.07945103164764315,0.03574624677747874,-0.3752527511481664,1.6932057087449417,-1.2096017360938498,0.3109426322744074,-2.9997183735105852,-0.4213921671214772,-1.0530977816688498,-2.179625063045752,-0.05563780241079175,0.49965503205644773,0.3712653327284073,-0.35506756962235775,-0.04990719904157446
169,DXCM,"DexCom, Inc.",0.21279565386773835,-0.19705976343051868,-1.1251838954015998,-0.1614355778765466,0.07800728888710962,2.132119955290605,-1.1410923023328223,-0.28060217478356264,0.07282396498520723,0.15275636319445907,-0.28069951793298353,0.08136844776288023,-0.014212802958434564,-0.0524395617563655,-0.18646903455467245,-0.43502638325002374,0.8482526165859415,0.2307064795969054,-0.822061287798247,0.3135366767808874,-1.2172308640214649,-1.0377918704834366,0.20363015242904012,2.2299455047405465,0.3712653327284073,-0.1209534501669767,-0.14066918395402037
170,TFC,Truist Financial Corporation,0.21019396067719862,-0.39657511788615796,0.2720131635546733,-1.037930254777901,0.200496639521036,-0.5809154545328891,2.0914303896050623,-0.28060217478356264,-4.526991206685911,-3.9995932888119343,-0.39987718850822995,-4.640374311713551,-0.12448251711595977,0.30581141407658113,3.3633694754792667,-0.7140866099860357,-1.2329090146215456,0.37486736355857525,1.4485822710072402,-0.7747395499265993,2.204155368603276,2.232276000366794,-0.1598812852229284,10.688689405441794,-0.0036194233596369392,-0.3787753285545482,-0.9714904304602568
171,MET,"MetLife, Inc.",0.2095090672428255,-0.32260551810303967,1.29667098348941,-0.9405419573444171,0.07898769151350037,-0.20417095579339345,0.6599684352804817,-0.12567195604601436,0.2434862286776602,0.27464417815909353,-0.2242250817022047,0.23192583390077692,0.17542406592790025,0.40548581879068735,-0.49959854670827797,-0.49447413755344266,0.9410252641103892,0.35464048582255203,0.6159299074110748,-0.005044863351100802,2.3873771878109826,2.4468804121647807,-0.14463022905587947,-0.2813930482932812,-0.07391031512614533,-0.3323476339790085,-0.39899175639713597
172,NSC,Norfolk Southern Corporation,0.20697261425440774,0.01536632466165647,-0.15588383822627258,-0.6321456821383851,0.1520538239544072,0.2532172699726652,0.2786363572841795,-0.12419993496537256,0.2179327012508167,0.23204663895722905,-0.08677626999347104,0.21414271179877184,0.18241789436353126,0.1501693462617238,-0.4064827530928577,1.8970680868409024,0.8058212344182577,0.3114857948225356,0.5312015224829958,0.22440969829158114,0.23381326354334955,0.308553841594322,-0.10692157369779146,-0.026718260106011256,0.5587077107724296,0.06278168155749952,-1.2856665320802623
173,HLT,Hilton Worldwide Holdings Inc.,0.2010096095420631,-0.03540847434685778,-0.26902114871782357,0.0008782511792599238,0.12097320558826553,0.5505196167206031,-0.9650928817191444,-0.28060217478356264,0.21337535917389763,0.21565516941614343,-0.15280152999857272,0.20035034313538708,0.11285268568940038,0.09069148073166129,-0.1868999610137044,-0.5133745377739666,0.8822921236297104,0.35253741289393725,0.20032748496056602,0.1626739897871683,-0.5200502034825104,-0.007503215886360511,-0.08623353529647805,0.484674162163079,0.48841681900592127,-0.07946487203564337,-0.8109115340766986
174,AFL,Aflac Incorporated,0.1931725942888024,-0.2863664243784183,0.2436404575132982,-0.859385042816514,0.08844531327282946,-0.8015841734825699,0.20236994168491915,0.16836425481218295,0.32894582813880746,0.36496295769454806,0.033231906996933874,0.32035425227307146,0.254955364656087,0.1754122326730024,3.078308494438811,-0.5648055212936361,0.937366165554496,0.37982501078944764,-0.026488714365156006,-0.0006201197381565087,1.0754006139319179,1.1601503913693572,-0.13893203224621284,-0.6579576415220519,-0.3550738821921786,-0.3362989271343736,2.351794555564689
175,WMB,"The Williams Companies, Inc.",0.19286799987032188,-0.39007523129672955,-0.2624836455672599,-0.7619967453830302,0.18183600163883962,-0.49786234286423103,1.5986320118867638,-0.06973515498162637,0.27310697982006515,0.3031373219065572,-0.2462335017039053,0.2957581920132828,0.27462331049186367,0.2602113682125537,-0.4272569026655657,-0.485788440733675,0.8388485046283861,0.3986654041070644,0.82780944322146,0.07333630922105511,0.4080904960918398,0.478406272869297,-0.10759194979304634,-0.510191788482914,0.019810873895865857,-0.3955683244648498,0.14558015307753985
176,GM,General Motors Company,0.18539950030058283,-0.3846883389863128,2.096861422365371,-0.08027866334864334,0.2635816715636049,-0.9753114557252921,-0.489894446062214,0.33286261057390293,0.38647708686463583,0.43348697241742795,-0.004556134892778412,0.39983645974936594,0.4525103004726317,0.47009109086149287,-0.5290938312371682,-0.5857142463405582,0.8502221492426565,0.3968909097169416,1.885374798607162,0.0035939217979809083,1.6927455232056068,1.6523352220005962,-0.1618924135086931,-0.9344227859178582,1.0273136558824851,-0.37186056553265934,1.1858521339971133
177,JCI,Johnson Controls International plc,0.18164421723576543,-0.3188213375543998,0.5193643243434011,-0.09651004625422399,0.11798592665404986,-0.005568173552868064,0.055703757840187614,-0.09807156078398083,0.1610964441822061,0.25015207656941923,-0.2420809696281127,0.15607444264476342,0.11601554023116803,0.07275434943358446,-0.30745137334162204,-0.5329569586300922,-1.2123320427468145,-3.2315763756404894,0.1858251128419385,-0.09375043768679356,0.2578927710730296,0.23514885508810202,-0.12183744181721294,0.42883637437870425,0.44155622449491566,-0.3125911682021831,-0.5805157262220279
178,NEM,Newmont Corporation,0.180340877315017,-0.386224271091349,-0.08044407487108225,-0.6483770650439656,0.10486872644095138,-0.6003339408582701,0.24343647316144396,-1.4427628179502547,-4.629452348133137,-4.040786967774186,-0.48043631077860555,-4.750313868260213,-0.12292390456089013,0.16172532112496676,-0.3318824503511721,-0.5256949097835231,-1.1534624712532262,0.35700706207536476,0.09889585029291635,1.0128568697028915,0.44522514181803546,0.22582313401107557,-0.14597098124638927,6.871291377158813,-1.3391463669232953,-0.34123804357857995,-1.250758076344706
179,AZO,"AutoZone, Inc.",0.17196761765812735,5.752161776514038,0.17542647321600377,0.6825963332136468,0.1228289991347879,-0.39434816545401785,-1.1410923023328223,-0.28060217478356264,0.26825334691488295,0.29369207947423304,5.544472477988817,0.2583077735988721,0.19598194876938335,0.16167888774337427,-0.3125157866458419,-0.537679459076198,0.6220209506202853,0.3715862167549761,0.2543621792410009,0.20291808645728054,-0.48273189491854496,0.08908486198819653,-0.08898242969636776,-0.25211225713806024,-0.8002495300467315,4.319312233174532,0.362012578637988
